,seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
11887,e3ac0141d4,320,399.15999999999997,567.03,4,127731.19999999998,226335.69479999997,0.0,3.0
11888,e3ad113658,1042,316.14,860.48,3,329417.88,272032.1472,0.0,3.0
11889,e3ae3dd8cb,4,530.1,589.0,1,2120.4,312228.9,0.0,3.0
11890,e3ae4355da,60,3642.3,3834.0,2,218538.0,13964578.200000001,0.0,1.0
11891,e3bc084ecc,13,5985.73,7482.21,1,77814.48999999999,44786488.863299996,3.0,1.0
11892,e3c269fafe,419,7313.1,7698.0,2,3064188.9000000004,56296243.800000004,3.0,1.0
11893,e3c3f7c5d8,3996,945.21,1003.58,3,3777059.16,948593.8518000001,0.0,1.0
11894,e3cb1ec85a,157,271.8,286.2,1,42672.6,77789.16,0.0,3.0
11895,e3cd00d5a1,3,1347.57,1449.0,1,4042.71,1952628.93,0.0,3.0
11896,e3d0ad020b,240,417.2,596.0,2,100128.0,248651.19999999998,0.0,3.0
11897,e3dbc1d15a,3,177.71,187.06,1,533.13,33242.4326,0.0,3.0
11898,e3e0971271,2,1699.15,1999.0,1,3398.3,3396600.85,0.0,3.0
11899,e3e0f6098c,43,175.29,249.66,2,7537.469999999999,43762.901399999995,0.0,3.0
11900,e3ea992b49,3,493.0,725.0,1,1479.0,357425.0,0.0,3.0
11901,e3ef9e4a0d,14,307.98,546.0,2,4311.72,168157.08000000002,0.0,3.0
11902,e3f15d4af9,99,746.37,785.65,1,73890.63,586385.5904999999,0.0,3.0
11903,e3f236cebc,42,164.61,374.12,1,6913.620000000001,61583.893200000006,0.0,3.0
11904,e3f4b194a7,63,451.0,855.6099999999999,3,28413.0,385880.1099999999,0.0,3.0
11905,e3f7993a59,125,459.8,568.0,2,57475.0,261166.4,0.0,3.0
11906,e4012e22a9,80,1297.07,1365.35,1,103765.59999999999,1770954.5244999998,0.0,3.0
11907,e404b161e9,143,11350.89,11948.35,7,1623177.27,135624406.5315,3.0,0.0
11908,e40de3546d,2,664.05,699.0,1,1328.1,464170.94999999995,0.0,3.0
11909,e4103d2610,238,532.77,1534.0,4,126799.26,817269.1799999999,0.0,3.0
11910,e417797d0a,5,391.2,489.0,1,1956.0,191296.8,0.0,3.0
11911,e424cc4933,13,404.1,449.0,1,5253.3,181440.90000000002,0.0,3.0
11912,e424dd1841,23,2425.5,2695.0,15,55786.5,6536722.5,3.0,1.0
11913,e4276b8777,2,24698.1,25998.0,2,49396.2,642101203.8,1.0,0.0
11914,e438b25f85,29,99.0,110.0,1,2871.0,10890.0,0.0,3.0
11915,e439272cb3,14,10016.0,18395.0,5,140224.0,184244320.0,3.0,0.0
11916,e43f6021ad,501,1039.31,1094.1100000000001,2,520694.31,1137119.4641,0.0,3.0
11917,e44fa9354e,47,663.1,698.0,1,31165.7,462843.8,0.0,3.0
11918,e4508eee8a,1143,3106.54,3270.05,9,3550775.2199999997,10158541.127,3.0,1.0
11919,e456009e00,20,11043.98,22228.0,3,220879.59999999998,245485587.44,1.0,0.0
11920,e4561ae65d,32,122.18,298.0,1,3909.76,36409.64,0.0,3.0
11921,e45cd4242a,284,379.36,523.77,2,107738.24,198697.3872,0.0,3.0
11922,e45f236aca,50,143.4,239.0,1,7170.0,34272.6,0.0,3.0
11923,e45fd4bbfd,19,8880.6,9348.0,2,168731.4,83015848.8,3.0,1.0
11924,e46348f439,251,1702.25,4676.5,2,427264.75,7960572.125,0.0,3.0
11925,e46496ea66,5,248.6,310.71,1,1243.0,77242.506,0.0,3.0
11926,e473006094,26,7965.75,8385.0,5,207109.5,66792813.75,3.0,1.0
11927,e4872701cc,24,489.11,517.58,2,11738.64,253153.55380000002,0.0,3.0
11928,e488d3a8a6,1,229.1,395.0,1,229.1,90494.5,0.0,3.0
11929,e493e6a497,105,584.25,615.0,2,61346.25,359313.75,0.0,3.0
11930,e49658cd30,16,2380.4900000000002,2644.99,5,38087.840000000004,6296372.2451,0.0,3.0
11931,e49a9f303b,8,2401.7,2701.0,6,19213.6,6486991.699999999,0.0,1.0
11932,e49b1a5274,14,209.3,299.0,1,2930.2000000000003,62580.700000000004,0.0,3.0
11933,e4a5d85ad2,22,253.3,298.0,1,5572.6,75483.40000000001,0.0,3.0
11934,e4aa6c6a29,11,8098.0,10338.0,2,89078.0,83717124.0,3.0,1.0
11935,e4ab1f2037,2,281.2,296.0,1,562.4,83235.2,0.0,3.0
11936,e4b0ffdfb7,194,1438.1100000000001,1885.56,2,278993.34,2711642.6916,0.0,3.0
11937,e4b1f08fad,8,320.15,337.0,2,2561.2,107890.54999999999,0.0,3.0
11938,e4b6d9c2e6,12,1351.9499999999998,1436.0,3,16223.399999999998,1941400.1999999997,0.0,3.0
11939,e4b780da48,60,350.55,369.0,1,21033.0,129352.95,0.0,3.0
11940,e4b986233c,26,601.84,750.0,2,15647.84,451380.0,0.0,3.0
11941,e4bc8a1112,14,2109.95,2221.0,5,29539.299999999996,4686198.949999999,0.0,3.0
11942,e4c157b446,18,427.5,450.0,1,7695.0,192375.0,0.0,3.0
11943,e4c95f02d2,17,2147.0,2260.0,1,36499.0,4852220.0,0.0,3.0
11944,e4ce1a8342,24,670.0,705.27,1,16080.0,472530.89999999997,0.0,3.0
11945,e4d2736bb8,1069,893.93,1115.0,3,955611.1699999999,996731.95,0.0,3.0
11946,e4e22cbcfe,2498,2256.88,2375.66,2,5637686.24,5361579.5408,0.0,1.0
11947,e4ef9f788e,8,3266.1000000000004,3438.0,2,26128.800000000003,11228851.8,0.0,3.0
11948,e4efe85a82,42,243.37,324.55,1,10221.54,78985.7335,0.0,3.0
11949,e4f803bad7,2,296.65,349.0,1,593.3,103530.84999999999,0.0,3.0
11950,e5022a7fa6,18,11816.0,12830.0,2,212688.0,151599280.0,3.0,0.0
11951,e502bf9d6c,4,35.6,44.5,1,142.4,1584.2,0.0,3.0
11952,e506744724,11,430.5,587.0,2,4735.5,252703.5,0.0,3.0
11953,e51171010f,2,1185.6,1248.0,2,2371.2,1479628.7999999998,0.0,3.0
11954,e51579a955,240,2909.6400000000003,5197.0,9,698313.6000000001,15121399.080000002,3.0,1.0
11955,e516ac2478,6,208.6,298.0,1,1251.6,62162.799999999996,0.0,3.0
11956,e51c729e5a,490,2479.52,3047.0,3,1214964.8,7555097.44,0.0,1.0
11957,e51e9669d8,89,3031.81,3337.0,3,269831.08999999997,10117149.97,0.0,3.0
11958,e525768fc2,68,428.24,464.99,2,29120.32,199127.3176,0.0,3.0
11959,e526a2c6f6,10,141.55,149.0,1,1415.5,21090.95,0.0,3.0
11960,e5280f278a,2,799.8,860.0,1,1599.6,687828.0,0.0,3.0
11961,e52c131000,593,2852.5,4770.0,3,1691532.5,13606425.0,0.0,1.0
11962,e53abeb35d,254,362.62,759.0,3,92105.48,275228.58,0.0,3.0
11963,e53d71d840,2946,6547.8,7795.0,5,19289818.8,51040101.0,2.0,2.0
11964,e53e575dad,48,65.47,187.06,1,3142.56,12246.8182,0.0,3.0
11965,e541f7e780,3372,1041.3700000000001,2132.3,2,3511499.6400000006,2220513.2510000006,0.0,1.0
11966,e54ab638ad,35,2137.94,4545.71,6,74827.90000000001,9718455.2374,0.0,1.0
11967,e54b8eda38,8,2849.05,2999.0,1,22792.4,8544300.950000001,0.0,3.0
11968,e54ce3776f,5,152.99,169.99,1,764.95,26006.7701,0.0,3.0
11969,e54d46c060,170,389.5,710.0,3,66215.0,276545.0,0.0,3.0
11970,e54e60d603,5,1488.96,1584.0,3,7444.8,2358512.64,0.0,3.0
11971,e5563f0b32,339,2617.65,5565.5,5,887383.35,14568531.075000001,0.0,1.0
11972,e55704010c,463,20499.35,29176.0,6,9491199.049999999,598089035.5999999,1.0,0.0
11973,e55720967a,10,703.0699999999999,898.0,3,7030.699999999999,631356.86,0.0,3.0
11974,e55781578b,112,591.29,1085.3200000000002,2,66224.48,641738.8628,0.0,3.0
11975,e557993693,14,9485.75,9985.0,9,132800.5,94715213.75,3.0,0.0
11976,e57e2947b0,118,379.24,998.0,1,44750.32,378481.52,0.0,3.0
11977,e5820802bc,50,122.55,129.0,1,6127.5,15808.949999999999,0.0,3.0
11978,e58788c0f2,242,235.17,351.0,1,56911.14,82544.67,0.0,3.0
11979,e5905c84ac,7,767.21,908.0,2,5370.47,696626.68,0.0,3.0
11980,e591f7f67a,78,94.5,189.0,1,7371.0,17860.5,0.0,3.0
11981,e59525e22d,2,307.37,341.53,1,614.74,104976.07609999999,0.0,3.0
11982,e599c07272,10,2523.91,2804.35,6,25239.1,7077927.0084999995,0.0,1.0
11983,e59ab9033f,800,432.67,470.46,1,346136.0,203553.9282,0.0,3.0
11984,e5a17045c8,933,2873.65,3439.0,3,2681115.45,9882482.35,0.0,1.0
11985,e5ac16fa4e,90,178.6,188.0,2,16074.0,33576.799999999996,0.0,3.0
11986,e5b257a4bf,124,545.4,595.0,4,67629.59999999999,324513.0,0.0,3.0
11987,e5b6bb1b68,7,632.8,791.0,2,4429.599999999999,500544.8,0.0,3.0
11988,e5ba876b99,57,90.0,120.0,1,5130.0,10800.0,0.0,3.0
11989,e5c196563e,5,184.3,194.0,1,921.5,35754.200000000004,0.0,3.0
11990,e5c435198d,28,205.78,497.0,2,5761.84,102272.66,0.0,3.0
11991,e5c4aedfd4,21,187.74,298.0,1,3942.54,55946.520000000004,0.0,3.0
11992,e5c502a6b4,640,99.0,131.84,1,63360.0,13052.16,0.0,3.0
11993,e5c8b84d63,2,1023.78,1248.0,2,2047.56,1277677.44,0.0,3.0
11994,e5cc1ab8f7,11,18002.47,20591.0,5,198027.17,370688859.77000004,1.0,0.0
11995,e5cd2a127e,77,1662.5,1750.0,1,128012.5,2909375.0,0.0,3.0
11996,e5d35bfba4,389,121.59,127.99,1,47298.51,15562.3041,0.0,3.0
11997,e5d9db50be,8997,1606.4499999999998,1691.0,3,14453230.649999999,2716506.9499999997,2.0,2.0
11998,e5e0002d23,167,2200.09,3596.0,3,367415.03,7911523.640000001,0.0,3.0
11999,e5e742e65f,12,242.25,255.0,2,2907.0,61773.75,0.0,3.0
12000,e5eaa2a01a,52,4017.5,4589.65,3,208910.0,18438918.875,0.0,1.0
12001,e5eb9a30d5,302,20890.149999999998,22112.0,5,6308825.299999999,461922996.79999995,1.0,0.0
12002,e5ef10d184,13,486.54,517.78,1,6325.02,251920.6812,0.0,3.0
12003,e5f50db719,148,1084.1,1141.19,6,160446.8,1237164.079,0.0,3.0
12004,e5f57018bb,3292,6264.07,6592.55,13,20621318.439999998,41296194.6785,2.0,2.0
12005,e5fa47b16b,232,2342.8500000000004,2802.0,3,543541.2000000001,6564665.700000001,0.0,3.0
12006,e5fb55f32c,15,2314.34,3597.33,3,34715.100000000006,8325444.7122,0.0,3.0
12007,e6014ba1b2,810,585.06,1380.0,5,473898.6,807382.7999999999,0.0,3.0
12008,e602c196fb,1,654.55,689.0,1,654.55,450984.94999999995,0.0,3.0
12009,e60f07f04a,31,616.98,791.0,1,19126.38,488031.18,0.0,3.0
12010,e617916577,92,1282.8600000000001,1926.7199999999998,3,118023.12000000001,2471712.0192,0.0,3.0
12011,e61a0ed3c2,382,246.98,649.97,1,94346.36,160529.5906,0.0,3.0
12012,e6234c027b,140,3292.13,4034.0,9,460898.2,13280452.42,3.0,1.0
12013,e6260d9cae,7286,2738.17,2933.11,8,19950306.62,8031353.808700001,2.0,2.0
12014,e62b59e81d,62,1861.05,1959.0,7,115385.09999999999,3645796.9499999997,0.0,1.0
12015,e62b77b2b2,67,170.05,179.0,1,11393.35,30438.95,0.0,3.0
12016,e62d89c637,71,145.46,308.52,2,10327.66,44877.3192,0.0,3.0
12017,e632699461,768,756.2,796.0,4,580761.6000000001,601935.2000000001,0.0,3.0
12018,e63b90fda9,98,595.79,647.6,1,58387.42,385833.604,0.0,3.0
12019,e63b95d658,13,275.16,289.65,1,3577.0800000000004,79700.094,0.0,3.0
12020,e63cb43fdc,364,332.22,485.78999999999996,2,120928.08000000002,161389.1538,0.0,3.0
12021,e63e160e7d,34,513.11,579.89,2,17445.74,297547.3579,0.0,3.0
12022,e63fbc1c99,127,997.2,1108.0,1,126644.40000000001,1104897.6,0.0,3.0
12023,e640aede8d,13,565.2,628.0,2,7347.6,354945.60000000003,0.0,3.0
12024,e641544e76,698,306.0,340.0,1,213588.0,104040.0,0.0,3.0
12025,e64e4bcdcc,188,2109.5,2690.0,3,396586.0,5674555.0,0.0,3.0
12026,e64e4e5688,70,84.18,280.59,1,5892.6,23620.0662,0.0,3.0
12027,e6513548b7,25,136.3,290.0,1,3407.5000000000005,39527.0,0.0,3.0
12028,e6561c3971,339,1205.98,2380.5299999999997,4,408827.22000000003,2870871.5694,0.0,3.0
12029,e659d6f7d3,150,319.31,375.8,1,47896.5,119996.698,0.0,3.0
12030,e65f5e854b,170,189.05,199.0,1,32138.500000000004,37620.950000000004,0.0,3.0
12031,e666fcadf9,3,250.2,278.0,2,750.5999999999999,69555.59999999999,0.0,3.0
12032,e67029bcf8,9,6651.25,7825.0,8,59861.25,52046031.25,3.0,1.0
12033,e6751154d4,8,226.59,249.0,1,1812.72,56420.91,0.0,3.0
12034,e676cfaf25,150,303.79,489.99,1,45568.5,148854.0621,0.0,3.0
12035,e680203b06,182,2524.6,3341.9,12,459477.2,8436960.74,3.0,1.0
12036,e68461b5aa,92,4439.14,5631.0,9,408400.88,24996797.340000004,3.0,1.0
12037,e68588c3b8,41,589.5,655.0,1,24169.5,386122.5,0.0,3.0
12038,e68a1223ca,4,8166.2,8596.0,4,32664.8,70196655.2,3.0,1.0
12039,e68e45cc14,52,58.83,159.0,1,3059.16,9353.97,0.0,3.0
12040,e6934af09d,34,1309.46,2011.0,2,44521.64,2633324.06,0.0,3.0
12041,e696a74cfe,2035,591.85,623.0,2,1204414.75,368722.55,0.0,3.0
12042,e69913fb12,50,2338.12,3597.0,3,116906.0,8410217.639999999,0.0,3.0
12043,e69b05aae7,108,15489.36,18812.0,8,1672850.8800000001,291385840.32,1.0,0.0
12044,e69e405738,74,1298.19,1997.23,1,96066.06,2592784.0137,0.0,3.0
12045,e6a4421c7a,21,344.58,466.0,3,7236.179999999999,160574.28,0.0,3.0
12046,e6b306e6f8,94,758.72,798.75,1,71319.68000000001,606027.6,0.0,3.0
12047,e6b7a6316d,7801,240.64,376.0,1,1877232.64,90480.64,0.0,1.0
12048,e6c01e1263,113,1435.92,2188.56,3,162258.96000000002,3142597.0752000003,0.0,3.0
12049,e6c4bfb46e,119,8771.0,9769.0,5,1043749.0,85683899.0,3.0,0.0
12050,e6c5bb2022,20,331.17999999999995,408.0,2,6623.5999999999985,135121.43999999997,0.0,3.0
12051,e6cd79f1da,48,1489.37,1870.6,4,71489.76,2786015.522,0.0,3.0
12052,e6d57c7b95,43,2037.08,3086.49,1,87594.44,6287427.049199999,0.0,3.0
12053,e6d7addfda,9,1668.73,1932.0,2,15018.57,3223986.36,0.0,3.0
12054,e6d82dd0e3,2539,1794.45,1983.0,5,4556108.55,3558394.35,0.0,1.0
12055,e6df6761f1,3,949.05,999.0,1,2847.1499999999996,948100.95,0.0,3.0
12056,e6e679462d,85,348.66,596.0,2,29636.100000000002,207801.36000000002,0.0,3.0
12057,e6e853b01f,1,899.1,999.0,1,899.1,898200.9,0.0,3.0
12058,e6e854f219,1564,15258.26,19800.02,8,23863918.64,302113853.1652,1.0,0.0
12059,e6eced8782,79,5039.75,5305.0,8,398140.25,26735873.75,3.0,1.0
12060,e6efe8d799,93,1165.97,1350.2,3,108435.21,1574292.6940000001,0.0,3.0
12061,e6f5467707,91,916.75,965.0,4,83424.25,884663.75,0.0,3.0
12062,e6f5658252,22,723.92,740.19,2,15926.24,535838.3448,0.0,3.0
12063,e6fc95671c,749,1710.95,1801.0,9,1281501.55,3081420.95,0.0,1.0
12064,e700590aad,116,818.6099999999999,861.7,2,94958.76,705396.237,0.0,3.0
12065,e70bb00312,301,2517.44,3309.65,7,757749.4400000001,8331845.296,0.0,1.0
12066,e70e0afefa,1280,477.94,654.71,1,611763.2,312912.0974,0.0,3.0
12067,e712608e76,1361,963.5,1178.7,10,1311323.5,1135677.45,0.0,1.0
12068,e7164a88e0,2327,701.0999999999999,738.1300000000001,2,1631459.6999999997,517502.943,0.0,1.0
12069,e716e91fb1,107,272.36,523.77,1,29142.52,142653.9972,0.0,3.0
12070,e718ead3c5,36,615.43,692.12,2,22155.48,425951.4116,0.0,3.0
12071,e71f5b8fd2,7,146.28,159.0,1,1023.96,23258.52,0.0,3.0
12072,e72318b923,500,213.25,224.47,1,106625.0,47868.2275,0.0,3.0
12073,e723e0d1dc,497,403.79,915.0,5,200683.63,369467.85000000003,0.0,3.0
12074,e72608cf63,487,202.01,437.0,2,98378.87,88278.37,0.0,3.0
12075,e72e58eb0d,133,523.23,705.0,3,69589.59,368877.15,0.0,3.0
12076,e72f78081f,100,297.99,323.99,1,29799.0,96545.7801,0.0,3.0
12077,e7359ef3f5,65,158.24,378.99,2,10285.6,59971.37760000001,0.0,3.0
12078,e73ea71bab,11198,799.87,841.77,2,8956944.26,673306.5699,2.0,2.0
12079,e73fc53816,194,2356.96,3741.2,1,457250.24,8817858.752,0.0,3.0
12080,e75ceb868c,4399,2160.91,2289.23,4,9505843.09,4946819.999299999,2.0,1.0
12081,e7627f2d9d,836,2063.63,3247.0,3,1725194.6800000002,6700606.61,0.0,3.0
12082,e76685d866,58,2072.0699999999997,2549.0,4,120180.05999999998,5281706.43,0.0,3.0
12083,e76bd0214f,1854,1300.32,1806.0,4,2410793.28,2348377.92,0.0,1.0
12084,e770eda2c5,85,516.0,645.0,1,43860.0,332820.0,0.0,3.0
12085,e773b25332,973,80.75,85.0,1,78569.75,6863.75,0.0,3.0
12086,e774744e2e,9,1471.55,1549.0,1,13243.949999999999,2279430.9499999997,0.0,3.0
12087,e774ade535,1,170.05,179.0,1,170.05,30438.95,0.0,3.0
12088,e77d130c2b,9,284.05,299.0,1,2556.4500000000003,84930.95,0.0,3.0
12089,e77f74b567,92,584.26,846.0,4,53751.92,494283.96,0.0,3.0
12090,e787785a12,1,584.1,649.0,1,584.1,379080.9,0.0,3.0
12091,e78a5def9c,15,393.0,786.0,1,5895.0,308898.0,0.0,3.0
12092,e78f671b94,2,1505.4699999999998,1797.0,2,3010.9399999999996,2705329.59,0.0,3.0
12093,e7908ef820,1503,368.88,388.34,1,554426.64,143250.85919999998,0.0,3.0
12094,e7911e7105,45,208.6,298.0,1,9387.0,62162.799999999996,0.0,3.0
12095,e79449b05e,9,1585.4,2090.0,2,14268.6,3313486.0,0.0,3.0
12096,e79964e06a,51,2572.26,3676.85,8,131185.26,9457814.181,0.0,1.0
12097,e79af6439e,45,2204.88,3890.6600000000003,3,99219.6,8578438.4208,0.0,3.0
12098,e79cf19f6a,40,99.12,168.0,1,3964.8,16652.16,0.0,3.0
12099,e79f8e8f56,24,632.4,1020.0,1,15177.599999999999,645048.0,0.0,3.0
12100,e7a2a32adc,75,1272.48,2118.0,3,95436.0,2695112.64,0.0,3.0
12101,e7ace1966b,2,208.05,219.0,1,416.1,45562.950000000004,0.0,3.0
12102,e7afd151b7,340,1292.78,1360.49,4,439545.2,1758814.2622,0.0,3.0
12103,e7b06bfc4d,14,1270.8,1354.0,2,17791.2,1720663.2,0.0,3.0
12104,e7b5628eeb,20,198.32,296.0,1,3966.3999999999996,58702.72,0.0,3.0
12105,e7b99fc9ac,800,3099.4,4687.91,4,2479520.0,14529708.254,0.0,1.0
12106,e7b9b54fa4,153,238.77,379.0,1,36531.810000000005,90493.83,0.0,3.0
12107,e7bb9bc3e6,42,835.97,1266.4,3,35110.74,1058672.408,0.0,3.0
12108,e7bcdd3b1b,279,1673.81,1761.54,5,466992.99,2948483.2674,0.0,3.0
12109,e7c0aff1f3,982,2836.39,3151.59,1,2785334.98,8939138.3601,0.0,1.0
12110,e7c1dbd41a,17,8109.610000000001,8588.0,2,137863.37,69645330.68,3.0,1.0
12111,e7c667f43b,42,4110.6,4956.0,4,172645.2,20372133.6,0.0,1.0
12112,e7cb586b5b,157,10804.93,12394.59,7,1696374.01,133922677.3287,3.0,0.0
12113,e7cce28895,42,112.24,280.59,1,4714.08,31493.421599999994,0.0,3.0
12114,e7ce79463c,5505,4569.5,4857.01,7,25155097.5,22194107.195,2.0,2.0
12115,e7d10dacf1,97,1196.95,1396.0,4,116104.15000000001,1670942.2,0.0,3.0
12116,e7d18f566d,309,8960.93,10041.77,18,2768927.37,89983598.0461,3.0,0.0
12117,e7de84ec89,58,181.35,279.0,1,10518.3,50596.65,0.0,3.0
12118,e7e08ff50f,59,178.8,298.0,1,10549.2,53282.4,0.0,3.0
12119,e7e11355bf,2300,1761.73,1957.59,2,4051979.0,3448745.0307,0.0,1.0
12120,e7e23a54b1,17,118.22,149.65,1,2009.74,17691.623,0.0,3.0
12121,e7e34c6c5e,15,24609.69,25370.81,5,369145.35,624367769.1489,1.0,0.0
12122,e7eb0c5191,10,646.41,747.0,2,6464.099999999999,482868.26999999996,0.0,3.0
12123,e7ec6e0491,8,985.99,1408.56,1,7887.92,1388826.0744,0.0,3.0
12124,e7eca58fd9,89,668.93,704.28,1,59534.77,471114.0203999999,0.0,3.0
12125,e7edfc6ada,10,835.04,878.99,1,8350.4,733991.8095999999,0.0,3.0
12126,e7f42170d6,25,292.0,465.4,2,7300.0,135896.8,0.0,3.0
12127,e7f48ebad0,364,18132.04,21319.86,15,6600062.5600000005,386572554.3144,1.0,0.0
12128,e7f5d4fa73,399,298.8,332.0,2,119221.20000000001,99201.6,0.0,3.0
12129,e7f7adfe43,107,943.95,1204.0,3,101002.65000000001,1136515.8,0.0,3.0
12130,e7fd2f8465,2767,4080.2400000000002,4294.99,10,11290024.08,17524589.9976,2.0,1.0
12131,e80340c52a,29,4151.2,4771.5,2,120384.79999999999,19807450.8,0.0,1.0
12132,e8056d450d,1,1130.5,1190.0,1,1130.5,1345295.0,0.0,3.0
12133,e80b8a9468,107,1409.08,1761.35,3,150771.56,2481883.0579999997,0.0,3.0
12134,e80ef4c977,50,4775.45,6294.0,6,238772.5,30056682.299999997,3.0,1.0
12135,e81274e07f,201,481.31,506.55999999999995,2,96743.31,243812.39359999998,0.0,3.0
12136,e81ac554d1,5,1372.28,1590.0,1,6861.4,2181925.2,0.0,3.0
12137,e81b216c18,3856,233.1,259.0,1,898833.6,60372.9,0.0,1.0
12138,e81c657f06,62,2354.1,2478.0,4,145954.19999999998,5833459.8,0.0,3.0
12139,e820a2be39,1,157.5,175.0,1,157.5,27562.5,0.0,3.0
12140,e82d7eb891,12,99.0,198.0,1,1188.0,19602.0,0.0,3.0
12141,e82fc1e5be,7,757.15,797.0,3,5300.05,603448.5499999999,0.0,3.0
12142,e832bc7de0,1,1329.05,1399.0,1,1329.05,1859340.95,0.0,3.0
12143,e833f063c1,495,2250.7,3492.41,4,1114096.5,7860367.186999999,0.0,1.0
12144,e8352b30dc,510,604.0899999999999,817.0,3,308085.89999999997,493541.5299999999,0.0,3.0
12145,e836a30d3c,1,64.35,99.0,1,64.35,6370.65,0.0,3.0
12146,e8371e689d,169,852.5,910.0,2,144072.5,775775.0,0.0,3.0
12147,e8377c91d1,211,300.0,500.0,1,63300.0,150000.0,0.0,3.0
12148,e83987c1d7,153,164.25,365.0,1,25130.25,59951.25,0.0,3.0
12149,e83b00958a,2228,2847.44,2997.83,7,6344096.32,8536141.0552,3.0,1.0
12150,e840e980a4,113,75.59,119.99,1,8541.67,9070.0441,0.0,3.0
12151,e84c2f3e94,1,919.08,999.0,1,919.08,918160.92,0.0,3.0
12152,e8506a90e0,50,19550.0,23000.0,1,977500.0,449650000.0,1.0,0.0
12153,e850790407,10,189.05,199.0,1,1890.5,37620.950000000004,0.0,3.0
12154,e85521bedd,4,4717.05,5383.0,3,18868.2,25391880.150000002,3.0,1.0
12155,e85e10a4cb,16,215.18,434.0,2,3442.88,93388.12000000001,0.0,3.0
12156,e85ea2582f,115,913.1400000000001,1026.0,2,105011.1,936881.6400000001,0.0,3.0
12157,e8618287d8,56,261.88,654.71,1,14665.279999999999,171455.4548,0.0,3.0
12158,e863de9041,189,6060.43,6379.4,9,1145421.27,38661907.142,3.0,1.0
12159,e87ab5ea02,39,3028.6,3188.0,1,118115.4,9655176.799999999,0.0,3.0
12160,e87c82410a,7,275.35,289.94,1,1927.4500000000003,79834.979,0.0,3.0
12161,e880102ced,37,3004.85,3163.0,8,111179.45,9504340.549999999,0.0,1.0
12162,e881b0ac61,2,333.9,654.71,1,667.8,218607.669,0.0,3.0
12163,e893396d55,35,893.65,1465.0,1,31277.75,1309197.25,0.0,3.0
12164,e89a9dcd24,0,138.45,148.88,1,0.0,20612.435999999998,0.0,3.0
12165,e89b4b5b4d,39,1359.0,2198.0,1,53001.0,2987082.0,0.0,3.0
12166,e89c73f70f,169,380.85,416.0,2,64363.65,158433.6,0.0,3.0
12167,e89d2e9d5d,1,274.55,289.0,1,274.55,79344.95,0.0,3.0
12168,e8a5102a7d,204,914.91,1365.54,1,186641.63999999998,1249346.2014,0.0,3.0
12169,e8a51607b5,7,402.18,804.36,1,2815.26,323497.5048,0.0,3.0
12170,e8a65cd845,124,323.3,484.0,3,40089.200000000004,156477.2,0.0,3.0
12171,e8a6e9074f,1035,852.9,1192.0,3,882751.5,1016656.7999999999,0.0,3.0
12172,e8b3417e7b,10,94.05,99.0,1,940.5,9310.949999999999,0.0,3.0
12173,e8b5d72831,1,629.99,699.99,1,629.99,440986.7001,0.0,3.0
12174,e8bead815b,14,1079.71,1384.24,1,15115.94,1494577.7704,0.0,3.0
12175,e8bf0825f5,13,3170.6800000000003,3896.0,3,41218.840000000004,12352969.280000001,0.0,1.0
12176,e8cc3f8a30,2,445.45,468.9,1,890.9,208871.50499999998,0.0,3.0
12177,e8cd628c32,76,1625.5,1845.0,4,123538.0,2999047.5,0.0,3.0
12178,e8cef0ffe4,352,1445.1399999999999,2798.0,3,508689.27999999997,4043501.7199999997,0.0,3.0
12179,e8d7777fb7,83,241.26,415.98,1,20024.579999999998,100359.3348,0.0,3.0
12180,e8e133fa9b,10,3625.2,4028.0,2,36252.0,14602305.6,0.0,1.0
12181,e8e6dcb50f,10,2839.0,3540.0,5,28390.0,10050060.0,0.0,1.0
12182,e8ec1925fb,2,953.74,1109.0,1,1907.48,1057697.66,0.0,3.0
12183,e8ed08e3b0,7139,1969.18,2992.39,3,14057976.02,5892554.5402,2.0,2.0
12184,e8f410a829,10491,752.55,1444.1,3,7895002.05,1086757.4549999998,2.0,2.0
12185,e8f4bb8223,1,189.05,199.0,1,189.05,37620.950000000004,0.0,3.0
12186,e8fc85e910,81,9509.07,10466.0,3,770234.6699999999,99521926.61999999,3.0,0.0
12187,e8feb0438d,70,540.41,658.8199999999999,2,37828.7,356032.9161999999,0.0,3.0
12188,e900a6a60c,1,3885.4,4089.9,1,3885.4,15890897.46,0.0,1.0
12189,e901717fe4,516,2348.74,2637.31,4,1211949.8399999999,6194355.489399999,0.0,1.0
12190,e901bff23c,320,633.6500000000001,667.0,3,202768.00000000003,422644.55000000005,0.0,3.0
12191,e9043e69e8,3,3284.04,4288.0,3,9852.119999999999,14081963.52,0.0,1.0
12192,e90fcdc020,87,145.91,160.5,1,12694.17,23418.555,0.0,3.0
12193,e9121f1f29,58,95.36,298.0,1,5530.88,28417.28,0.0,3.0
12194,e91c8ca886,1291,281.28,556.0,3,363132.48,156391.68,0.0,3.0
12195,e922bbf710,21,944.0,1600.0,1,19824.0,1510400.0,0.0,3.0
12196,e92f5ee9eb,210,685.4300000000001,1118.99,2,143940.30000000002,766989.3157,0.0,3.0
12197,e9306e1d38,12,109.25,115.0,1,1311.0,12563.75,0.0,3.0
12198,e9329558d7,50,131.94,146.61,1,6597.0,19343.723400000003,0.0,3.0
