seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
06a7c8c6e6,2,2952.0,3280.0,2,5904.0,9682560.0,1,3
06adf608d0,19,1400.6,1490.0,1,26611.399999999998,2086893.9999999998,1,3
06b19f9ddd,198,4657.79,5147.0,3,922242.42,23973645.13,3,1
06b5024345,40,147.83,164.26,1,5913.200000000001,24282.555800000002,1,3
06b5819858,1899,283.59000000000003,561.18,2,538537.41,159145.0362,1,3
06b8084e03,31,898.47,1253.44,4,27852.57,1126178.2368,1,3
06bc0e4c95,159,282.5,446.0,2,44917.5,125995.0,1,3
06bd2df17e,8470,2040.27,2147.83,3,17281086.9,4382153.1141,0,2
06bdd0a6a0,80,393.75,525.0,1,31500.0,206718.75,1,3
06c18c9ad4,25,390.94,796.0,2,9773.5,311188.24,1,3
06c8f2eb81,57,168.0,350.0,1,9576.0,58800.0,1,3
06cd048018,1,2719.2,3399.0,1,2719.2,9242560.799999999,1,3
06d67dbd89,589,714.78,964.0,4,421005.42,689047.9199999999,1,3
06df1e945e,57,608.88,691.93,1,34706.159999999996,421302.33839999995,1,3
06e4f1bcba,462,92.5,185.0,1,42735.0,17112.5,1,3
06e63eddde,86,370.88,408.0,2,31895.68,151319.04,1,3
06f57d69b2,40,1300.0,2000.0,1,52000.0,2600000.0,1,3
06f6c118a4,2550,6769.71,7126.99,8,17262760.5,48247655.472899996,0,2
06f7890edc,13,472.84000000000003,550.0,5,6146.92,260062.00000000003,1,3
06f970f5ed,3,8249.35,13094.2,1,24748.050000000003,108018638.77000001,3,0
06fa2bb88a,3400,310.71,327.17,1,1056414.0,101654.9907,1,1
06fcd86709,8,539.1,599.0,1,4312.8,322920.9,1,3
06fdd78367,82,403.0,650.0,1,33046.0,261950.0,1,3
07019a647b,2,2422.15,2608.0,2,4844.3,6316967.2,1,3
070d938841,45,130.65,201.0,1,5879.25,26260.65,1,3
071c1a2723,3,3120.65,3519.0,2,9361.95,10981567.35,1,3
071c40e49e,158,392.83,785.65,1,62067.14,308626.8895,1,3
072183b7b4,3,692.55,729.0,1,2077.6499999999996,504868.94999999995,1,3
072b85a71a,1,569.04,599.0,1,569.04,340854.95999999996,1,3
072ff9b611,80,876.24,2011.0,3,70099.2,1762118.6400000001,1,3
0732d2166b,27,97.3,139.0,1,2627.1,13524.699999999999,1,3
073653ad51,482,81.88,121.99000000000001,4,39466.159999999996,9988.5412,1,3
0738fe675b,268,78.49,167.0,1,21035.32,13107.83,1,3
073a2cbd71,672,858.41,903.88,3,576851.52,775899.6307999999,1,3
073b7d777a,46,5686.62,14964.8,1,261584.52,85099130.976,3,0
073d4d3f01,2,255.55,269.0,1,511.1,68742.95,1,3
0743487283,1650,392.83,561.18,1,648169.5,220448.33939999997,1,3
0745d6c3fb,43,448.5,598.0,1,19285.5,268203.0,1,3
074c308736,19,129.67,332.51,1,2463.7299999999996,43116.57169999999,1,3
0750af72ef,39,502.70000000000005,588.0,2,19605.300000000003,295587.60000000003,1,3
0750cb32d9,122,5668.54,6293.0,9,691561.88,35672122.22,3,1
0750ea1196,1396,2442.0699999999997,2570.96,4,3409129.7199999997,6278464.287199999,1,1
0753140141,72,2782.05,2951.0,3,200307.6,8209829.550000001,1,3
07553a9bf8,99,373.5,498.0,1,36976.5,186003.0,1,3
075d987bf1,1,953.1,1059.0,1,953.1,1009332.9,1,3
075f5f78d2,11,1006.5699999999999,1180.16,3,11072.269999999999,1187913.6512,1,3
075fff6870,2,3688.2,4098.0,2,7376.4,15114243.6,1,1
07610baa1f,489,11877.34,13298.0,3,5808019.26,157944867.32,3,0
0761425733,160,1286.98,2618.84,2,205916.8,3370394.7032000003,1,3
07683ddfe4,70,112.24,374.12,1,7856.799999999999,41991.2288,1,3
076b9fa1b6,2,1085.05,1387.0,2,2170.1,1504964.3499999999,1,3
076d96f7d5,10,87.45,159.0,1,874.5,13904.550000000001,1,3
076e62ae09,70,273.48,420.89,1,19143.600000000002,115104.9972,1,3
076e9bb432,127,136.62,198.0,1,17350.74,27050.760000000002,1,3
0775b6be20,1008,5137.5,6850.0,2,5178600.0,35191875.0,3,1
077814247d,25,108.78,259.0,1,2719.5,28174.02,1,3
07809a6d37,77,102.6,270.0,1,7900.2,27702.0,1,3
07820cd951,4,551.0,580.0,1,2204.0,319580.0,1,3
0784a79861,3,2657.1499999999996,2797.0,3,7971.449999999999,7432048.549999999,1,3
0787aeac00,31,1704.4899999999998,1893.98,2,52839.189999999995,3228269.9701999994,1,3
078d6436b4,26,372.25,954.01,1,9678.5,355130.2225,1,3
07911ef899,18,321.75,429.0,1,5791.5,138030.75,1,3
079db89845,13,501.75,669.32,1,6522.75,335831.31,1,3
079e6dfab3,3,3299.45,5999.0,1,9898.349999999999,19793400.55,1,1
07a1a52eba,14,3777.91,5321.0,2,52890.74,20102259.11,1,1
07aa1d0ee5,58,8634.130000000001,11435.6,3,500779.54000000004,98736457.02800001,3,0
07b02aacc1,119,21156.52,25478.0,4,2517625.88,539025816.5600001,2,0
07b50cf1a2,1,692.55,729.0,1,692.55,504868.94999999995,1,3
07b85a1ac6,18,851.13,1024.19,3,15320.34,871718.8347,1,3
07bb3f1ddb,9,261.25,275.0,1,2351.25,71843.75,1,3
07bef46bd3,59,498.33000000000004,897.8899999999999,2,29401.47,447445.52369999996,1,3
07c0d26ec3,109,421.4,602.0,1,45932.6,253682.8,1,3
07c811146e,23,5071.18,5397.0,3,116637.14000000001,27369158.46,3,1
07ce9a2520,85,204.97,341.63,1,17422.45,70023.9011,1,3
07d02ad50e,1255,987.78,1039.78,6,1239663.9,1027073.8883999999,1,3
07d5880490,152,1230.16,1294.91,5,186984.32,1592946.4856000002,1,3
07d7ed4d2a,32,716.3,754.0,1,22921.6,540090.2,1,3
07d90add06,2,2299.95,2421.0,1,4599.9,5568178.949999999,1,3
07da6c763b,16,767.36,959.21,1,12277.76,736059.3856,1,3
07ddec061e,2978,1794.66,2188.59,3,5344497.48,3927774.9294000003,1,1
07e135f395,40,128.0,200.0,1,5120.0,25600.0,1,3
07e345f375,81,842.1300000000001,1208.96,4,68212.53000000001,1018101.4848000002,1,3
07e897ba61,56,1810.8600000000001,2113.6800000000003,3,101408.16,3827578.5648000007,1,3
07ea2d5ade,326,1754.65,1847.0,4,572015.9,3240838.5500000003,1,3
07ec3592fe,11,2158.2,2694.0,2,23740.199999999997,5814190.8,1,3
07f6392b1a,1,20899.05,21999.0,1,20899.05,459758200.95,2,0
07f71b9a67,12991,1464.49,1549.79,2,19025189.59,2269651.9570999998,0,2
07f851a158,148,1119.74,2113.4,2,165721.52,2366458.5160000003,1,3
0802aa8798,997,179.1,199.0,1,178562.69999999998,35640.9,1,3
08065709ac,501,7722.44,10578.68,1,3868942.44,81693221.5792,3,1
0807935383,32,120.96,189.0,1,3870.72,22861.44,1,3
0814f460e4,26,558.84,646.4499999999999,3,14529.84,361262.11799999996,1,3
081cdaff8e,7,287.1,319.0,2,2009.7000000000003,91584.90000000001,1,3
0828602443,23,570.35,600.46,1,13118.050000000001,342472.36100000003,1,3
082dcecb94,1,135.2,169.0,1,135.2,22848.8,1,3
082e859a7f,39,2870.56,3429.0,11,111951.84,9843150.24,3,1
0834c66a32,18,3576.13,4699.0,2,64370.340000000004,16804234.87,1,1
0838fafa78,39,9980.24,11137.0,8,389229.36,111149932.88,3,0
0840cab2c8,125,1360.88,2476.0,2,170110.0,3369538.8800000004,1,3
0845e2598b,32,405.0,450.0,1,12960.0,182250.0,1,3
084b5a3e57,34,261.88,654.71,1,8903.92,171455.4548,1,3
084e898f10,6,244.36,298.0,1,1466.16,72819.28,1,3
084ed0a42b,1,626.05,659.0,1,626.05,412566.94999999995,1,3
085890379e,336,794.7,1711.0,4,267019.2,1359731.7000000002,1,3
086669783e,187,196.98,469.0,1,36835.259999999995,92383.62,1,3
086fbd4acd,155,729.28,794.98,8,113038.4,579763.0144,1,3
087ad2b682,17,106.62,187.06,1,1812.54,19944.3372,1,3
0880339105,54,1990.4,2157.87,5,107481.6,4295024.448,1,3
08918d357b,4,496.34,598.0,1,1985.36,296811.32,1,3
08936a9b71,120,1020.4100000000001,1090.75,2,122449.20000000001,1113012.2075,1,3
089c027e83,235,201.09,467.65,1,47256.15,94039.73849999999,1,3
089c1d5737,899,536.5,828.6700000000001,3,482313.5,444581.455,1,3
08a2aa4b54,6528,2876.4,3196.0,4,18777139.2,9192974.4,0,2
08aa535e10,13,3551.01,4087.0,4,46163.130000000005,14512977.870000001,1,1
08ad7b8c82,3,4188.55,4409.0,1,12565.650000000001,18467316.95,1,1
08b38b04f2,80,331.55,349.0,1,26524.0,115710.95,1,3
08b4460eac,2285,948.58,1823.0,9,2167505.3000000003,1729261.34,1,1
08b4c4b589,3,340.1,358.0,3,1020.3000000000001,121755.8,1,3
08b54e1649,3,712.5,750.0,1,2137.5,534375.0,1,3
08b8a590a9,200,4870.29,5125.45,2,974058.0,24962427.8805,1,1
08b997dc93,17,152.0,160.0,1,2584.0,24320.0,1,3
08c0e992a1,65,3908.62,7108.28,3,254060.3,27783565.3736,3,1
08c0fb4a26,21,370.5,390.0,1,7780.5,144495.0,1,3
08d62ec1b6,150,65.56,149.0,1,9834.0,9768.44,1,3
08da00807d,18,263.56,599.0,1,4744.08,157872.44,1,3
08dd19056a,41,1137.15,1197.0,3,46623.15,1361168.55,1,3
08de4f1cc5,46,2007.15,3460.61,1,92328.90000000001,6945963.361500001,1,3
08e3651e4c,10,688.5,765.0,1,6885.0,526702.5,1,3
08f1764539,229,1810.34,2262.98,9,414567.86,4096763.2131999996,1,1
08f855e49f,3200,731.78,770.31,1,2341696.0,563697.4517999999,1,1
08f94db28e,7,1553.88,1689.0,2,10877.16,2624503.3200000003,1,3
08fe0d2a39,157,594.1,1298.0,2,93273.7,771141.8,1,3
09025bbfc6,20,12.33,24.66,1,246.6,304.0578,1,3
0906bbe106,2,19231.5,20980.0,2,38463.0,403476870.0,2,0
090bc26352,35,141.0,258.0,1,4935.0,36378.0,1,3
090cd5bef8,83,773.63,1064.3899999999999,4,64211.29,823444.0356999999,1,3
09148e5477,23,639.0,798.75,2,14697.0,510401.25,1,3
091f5ef7a0,91,101.99,149.99,1,9281.09,15297.4801,1,3
0920fa89ae,18,146.72,163.03,1,2640.96,23919.7616,1,3
0922617802,198,948.27,1299.0,1,187757.46,1231802.73,1,3
0924e7db5c,300,306.59,365.14,1,91976.99999999999,111948.27259999998,1,3
09297068fe,30,8029.400000000001,8452.0,4,240882.00000000003,67864488.80000001,3,1
092a660dba,10,334.06,607.39,1,3340.6,202904.7034,1,3
092b44ad51,207,244.48000000000002,364.0,2,50607.36,88990.72,1,3
092bd7743e,141,204.7,268.92,4,28862.699999999997,55047.924,1,3
092d75c0d6,654,1668.0,3520.0,2,1090872.0,5871360.0,1,3
092eebaf71,1724,4066.05,5796.0,5,7009870.2,23566825.8,3,1
09353525b8,44,751.44,790.99,1,33063.36,594381.5256,1,3
0935f7f87b,61,1134.2,1438.0,3,69186.2,1630979.6,1,3
093bf4f6ae,34,279.3,399.0,1,9496.2,111440.70000000001,1,3
093f825862,424,312.36,438.0,2,132440.64,136813.68,1,3
0945b53c4a,9,689.62,1189.0,1,6206.58,819958.18,1,3
0949532366,1,119.2,149.0,1,119.2,17760.8,1,3
0952b784ab,87,1743.99,3733.33,2,151727.13,6510890.1866999995,1,3
095942b4b2,11,209.5,419.0,1,2304.5,87780.5,1,3
095ba470e3,35,304.0,320.0,1,10640.0,97280.0,1,3
096d5dc211,17,913.6,1028.0,3,15531.2,939180.8,1,3
097426d5c9,6903,1015.37,1851.8899999999999,3,7009099.11,1880353.5492999998,0,1
09756521dc,12,380.35999999999996,587.0,2,4564.32,223271.31999999998,1,3
0979f3e187,150,801.36,843.64,2,120204.0,676059.3504,1,3
097a7e0238,298,1297.4499999999998,1365.91,2,386640.0999999999,1772199.9294999999,1,3
097c3c114e,1000,76.5,170.0,1,76500.0,13005.0,1,3
097ea448ee,308,537.05,776.3,2,165411.4,416911.9149999999,1,3
09801ee217,118,406.6,428.0,2,47978.8,174024.80000000002,1,3
09863624ed,200,284.14,355.23,1,56828.0,100935.0522,1,3
098e35f943,1,76.99,109.99,1,76.99,8468.130099999998,1,3
099074d898,1,304.0,320.0,1,304.0,97280.0,1,3
09925db74a,16,12100.44,14685.0,4,193607.04,177694961.4,3,0
099abb62cc,230,792.39,1655.48,3,182249.69999999998,1311785.7972,1,3
099c7cc6b6,16,125.4,209.0,1,2006.4,26208.600000000002,1,3
099d9f1d6e,92,990.0,1100.0,2,91080.0,1089000.0,1,3
09a44d53f7,103,1338.42,1731.0,10,137857.26,2316805.02,1,1
09a45b8a8b,236,326.79999999999995,420.89,2,77124.79999999999,137546.85199999998,1,3
09ad9d2b7e,16,9638.25,10948.0,3,154212.0,105519561.0,3,0
09baa1c23f,37,4757.3,9207.0,5,176020.1,43800461.1,3,1
09bcbff35e,547,2386.87,2749.07,4,1305617.89,6561672.7109,1,1
09bda87b17,14,114.09,215.28,1,1597.26,24561.2952,1,3
09c12d90a2,1,232.14,244.3,1,232.14,56711.801999999996,1,3
09c94cccf8,100,1049.25,1399.0,1,104925.0,1467900.75,1,3
09cb2b0788,20,1280.0,1600.0,1,25600.0,2048000.0,1,3
09db04468a,299,4399.18,4887.99,3,1315354.82,21503147.8482,1,1
09dc44f3ad,1,870.3,967.0,1,870.3,841580.1,1,3
09e00e991c,80,544.26,579.0,1,43540.8,315126.54,1,3
09e3d164b3,3,481.76,535.29,1,1445.28,257881.3104,1,3
09e4cf49b5,704,531.91,556.1,8,374464.63999999996,295795.151,1,3
09e5b5aa69,3,1923.2400000000002,2068.0,2,5769.720000000001,3977260.3200000003,1,3
09eae753a0,216,263.99,284.0,3,57021.840000000004,74973.16,1,3
09f9697bb1,668,366.82,386.28,1,245035.76,141695.2296,1,3
0a030cacf6,4,523.98,569.98,2,2095.92,298658.1204,1,3
0a086b4877,70,494.0,520.0,1,34580.0,256880.0,1,3
0a11e9cd74,1,116.1,129.0,1,116.1,14976.9,1,3
0a12de4896,437,274.92,496.0,2,120140.04000000001,136360.32,1,3
0a1596ad74,2,171.38,209.0,1,342.76,35818.42,1,3
0a182826d3,140,3745.13,6645.3,2,524318.2000000001,24887512.389000002,1,1
0a22f8ca1e,423,1037.8,2327.02,3,438989.39999999997,2414981.3559999997,1,3
0a2beb797b,1,2699.1,2999.0,1,2699.1,8094600.899999999,1,3
0a3424ca71,46,738.3,1086.0,2,33961.799999999996,801793.7999999999,1,3
0a353f915e,10,208.59,297.99,1,2085.9,62157.7341,1,3
0a374de82d,7,940.5,990.0,1,6583.5,931095.0,1,3
0a384e4408,20,1299.0,1367.37,1,25980.0,1776213.63,1,3
0a38eca9de,18,629.85,663.0,3,11337.300000000001,417590.55,1,3
0a3c1603f3,186,706.3,866.0,2,131371.8,611655.7999999999,1,3
0a3ee055bf,613,4594.58,9694.38,8,2816477.54,44541604.46039999,3,1
0a4216ab1e,103,9060.1,10188.0,2,933190.3,92304298.8,3,0
0a4a435eaa,2100,568.66,598.59,1,1194186.0,340394.1894,1,3
0a51667cae,237,676.03,1223.18,4,160219.11,826906.3754,1,3
0a53948cef,0,302.68,329.0,1,0.0,99581.72,1,3
0a5a861787,261,3883.52,4644.0,6,1013598.72,18035066.88,3,1
0a5bcecf87,21,132.05,139.0,1,2773.05,18354.95,1,3
0a620aec32,300,1692.0,1800.0,1,507600.0,3045600.0,1,3
0a62ce8247,7,299.39,329.0,1,2095.73,98499.31,1,3
0a62edf598,1045,4179.31,4399.28,7,4367378.95,18385954.8968,3,1
0a64b9eeab,3,716.4,796.0,2,2149.2,570254.4,1,3
0a6d56e640,76,350.55,369.0,1,26641.8,129352.95,1,3
0a6e2506fa,101,806.79,949.33,1,81485.79,765909.9507,1,3
0a71f3f793,9,7924.95,8889.0,2,71324.55,70444880.55,3,1
0a836cf5f5,11,328.5,437.69,1,3613.5,143781.165,1,3
0a840efa12,8,225.78,318.0,1,1806.24,71798.04,1,3
0a84780907,651,8641.1,10122.0,8,5625356.100000001,87465214.2,3,0
0a87879cca,17,916.12,995.0,5,15574.04,911539.4,1,3
0a87dc983e,31,918.65,967.0,2,28478.149999999998,888334.5499999999,1,3
0a8924191f,52,19191.760000000002,25144.0,6,997971.5200000001,482557613.44000006,2,0
0a8f87635b,50,135.32,199.0,1,6766.0,26928.68,1,3
0a90bb0630,90,2725.17,3144.0,8,245265.30000000002,8567934.48,1,1
0a92160fb5,321,1375.26,2792.81,3,441458.46,3840839.8806,1,3
0a9a6dbaee,298,286.58,393.39,1,85400.84,112737.70619999999,1,3
0a9a74d334,210,393.95,757.59,1,82729.5,298452.5805,1,3
0aafd1802e,17,105.91,119.0,1,1800.47,12603.289999999999,1,3
0ab76f990f,30,20164.57,24092.2,9,604937.1,485808853.35400003,2,0
0aba7d032a,491,444.27,467.65,1,218136.56999999998,207762.86549999999,1,3
0abb004de1,118,3425.8500000000004,5115.0,2,404250.30000000005,17523222.75,1,1
0abffdaefc,594,705.59,743.0,1,419120.46,524253.37,1,3
0ac41e4dfd,485,368.07,595.0,3,178513.94999999998,219001.65,1,3
0ac68a7636,2,5688.6,5988.0,2,11377.2,34063336.800000004,3,1
0acdc8ef35,7,133.01,283.0,1,931.0699999999999,37641.829999999994,1,3
0ace31e0d6,144,670.5,745.0,1,96552.0,499522.5,1,3
0ae193e59a,209,912.5,1595.0,3,190712.5,1455437.5,1,3
0ae8a13d82,529,3477.0699999999997,3686.95,8,1839370.0299999998,12819783.236499999,3,1
0aed63fd9b,168,1053.15,2805.9,2,176929.2,2955033.5850000004,1,3
0aefc91b15,2,511.2,639.0,1,1022.4,326656.8,1,3
0afacaf1b4,23,4055.92,4762.0,4,93286.16,19314291.04,1,1
0b00de6604,16,187.0,220.0,1,2992.0,41140.0,1,3
0b0955caf4,25,99.0,165.0,1,2475.0,16335.0,1,3
0b0e9424ea,61,430.24,935.3,1,26244.64,402403.472,1,3
0b118a60f1,27,615.21,1025.36,2,16610.670000000002,630811.7256,1,3
0b12a45351,45,858.04,1432.88,4,38611.799999999996,1229468.3552,1,3
0b1d147cb6,71,1486.29,1617.99,4,105526.59,2404802.3571,1,3
0b20283d91,100,450.07,478.87,1,45007.0,215525.0209,1,3
0b217cd75a,50,526.3,554.0,2,26314.999999999996,291570.19999999995,1,3
0b229a031f,10,3119.3999999999996,3466.0,2,31193.999999999996,10811840.399999999,1,3
0b254ba798,1355,6372.9,7081.0,14,8635279.5,45126504.9,3,1
0b279ce2d7,502,5961.78,11055.24,9,2992813.56,65908908.727199994,3,1
0b28704579,3492,394.33,486.8,3,1377000.3599999999,191959.84399999998,1,1
0b2c0ac612,3,4760.0,5600.0,1,14280.0,26656000.0,1,1
0b2e7b54ed,4,4108.33,4998.0,2,16433.32,20533433.34,1,1
0b3d8d0fbf,333,195.6,489.0,1,65134.799999999996,95648.4,1,3
0b3d943283,344,1863.68,2151.38,4,641105.92,4009483.8784000003,1,3
0b3df25ee7,48,235.89999999999998,263.38,2,11323.199999999999,62131.34199999999,1,3
0b403678bd,114,487.84999999999997,536.0,3,55614.899999999994,261487.59999999998,1,3
0b462dbd0d,26,834.7,889.0,2,21702.2,742048.3,1,3
0b577140a6,51,175.31,186.5,1,8940.81,32695.315,1,3
0b5b9fe601,20,1619.1,1799.0,1,32382.0,2912760.9,1,3
0b63265366,48,314.07,330.72,1,15075.36,103869.2304,1,3
0b65f24aad,1,119.59,129.99,1,119.59,15545.504100000002,1,3
0b7255baa6,87,104.75,261.88,1,9113.25,27431.93,1,3
0b7819f27a,22,1024.95,1427.0,3,22548.9,1462603.6500000001,1,3
0b7ba98d29,21,2322.0,2580.0,2,48762.0,5990760.0,1,3
0b800e8e09,47,679.15,799.0,1,31920.05,542640.85,1,3
0b81da6e71,29,286.37,473.0,3,8304.73,135453.01,1,3
0b8af9b924,83,88.5,150.0,1,7345.5,13275.0,1,3
0b923dfe05,719,1898.51,2342.0,7,1365028.69,4446310.42,1,1
0ba083d247,259,139.3,398.0,1,36078.700000000004,55441.4,1,3
0baba6b651,38,5528.29,7573.0,1,210075.02,41865740.17,3,1
0bae2008db,11,7348.150000000001,7998.0,2,80829.65000000001,58770503.7,3,1
0bb02cd089,307,392.08000000000004,641.61,2,120368.56000000001,251562.44880000004,1,3
0bb340f628,24,588.87,739.7,3,14132.880000000001,435587.139,1,3
0bbc4f5a66,279,1266.32,1439.0,1,353303.27999999997,1822234.48,1,3
0bbe4a3661,129,422.20000000000005,477.0,2,54463.8,201389.40000000002,1,3
0bc457f68a,38,280.25,295.0,1,10649.5,82673.75,1,3
0bc55edcfb,182,178.8,298.0,2,32541.600000000002,53282.4,1,3
0bc7a4e48c,2,732.0699999999999,770.6,2,1464.1399999999999,564133.142,1,3
0bc9b86007,636,1426.1299999999999,1629.0,3,907018.6799999999,2323165.77,1,3
0bce102ce2,244,4080.3,4947.0,7,995593.2000000001,20185244.1,3,1
0bd06d29c5,4341,1777.07,1870.6,2,7714260.87,3324187.1419999995,1,1
0bd4ccbab6,151,550.26,1019.0,1,83089.26,560714.94,1,3
0bd9a90c05,40,79.38,132.31,1,3175.2,10502.7678,1,3
0bebf6f86e,421,945.0799999999999,1800.02,9,397878.68,1701162.9015999998,1,1
0bec894c19,2,1428.3000000000002,1587.0,2,2856.6000000000004,2266712.1,1,3
0bef9141be,957,359.1,399.0,1,343658.7,143280.90000000002,1,3
0bf76ea0d4,87,125.8,370.0,1,10944.6,46546.0,1,3
0bface62c1,15,782.1,869.0,1,11731.5,679644.9,1,3
0c057cc0e1,4,2581.0,2967.98,2,10324.0,7660356.38,1,3
0c09e6b206,39,2964.14,3717.99,3,115601.45999999999,11020642.8786,1,1
0c0cbfd0f4,21,1471.55,1549.0,2,30902.55,2279430.9499999997,1,3
0c1198be03,1478,9712.96,11474.13,14,14355754.879999999,111447765.72479998,3,0
0c13204e29,57,626.86,875.52,2,35731.020000000004,548828.4672,1,3
0c1b18676e,16,174.9,318.0,1,2798.4,55618.200000000004,1,3
0c1d84273b,43,78.72,164.0,1,3384.96,12910.08,1,3
0c1db9a659,630,2297.4,3282.0,7,1447362.0,7540066.800000001,1,1
0c1f9ceb1a,8,243.54,297.0,1,1948.32,72331.38,1,3
0c20a70f3a,314,1023.7,1087.0,5,321441.8,1112761.9000000001,1,3
0c2727e29e,590,1188.08,3196.0,4,700967.2,3797103.6799999997,1,3
0c279bca17,22,228.0,240.0,2,5016.0,54720.0,1,3
0c30dc4028,0,174.8,184.0,1,0.0,32163.2,1,3
0c352f7260,23,1520.0,1600.0,1,34960.0,2432000.0,1,3
0c37dacbb5,99,152.81,259.0,1,15128.19,39577.79,1,3
0c3e6f5e68,74,580.46,663.8,4,42954.04,385309.348,1,3
0c40166e73,5,220.52,298.0,1,1102.6000000000001,65714.96,1,3
0c419530df,147,2707.48,2849.98,2,397999.56,7716263.8504,1,3
0c4197c0a4,3681,111.46,285.8,1,410284.25999999995,31855.268,1,1
0c49e07535,7,2184.05,2299.0,1,15288.350000000002,5021130.95,1,3
0c4bcccf32,4,733.4,772.0,2,2933.6,566184.7999999999,1,3
0c561b7658,27,510.15000000000003,537.0,3,13774.050000000001,273950.55000000005,1,3
0c6087c122,246,3859.92,4713.0,7,949540.3200000001,18191802.96,3,1
0c65a5dc20,1333,2949.36,4473.43,7,3931496.8800000004,13193755.504800001,3,1
0c8419b687,98,11937.92,12566.24,13,1169916.16,150014767.8208,3,0
0c8d3edcb3,463,1281.2,1979.0,5,593195.6,2535494.8000000003,1,3
0c93969ffe,1501,1281.07,3462.5,10,1922886.0699999998,4435704.875,1,1
0c96e8bf77,570,714.94,916.59,1,407515.80000000005,655306.8546000001,1,3
0c9b3ec04a,100,425.37,447.63,1,42537.0,190408.3731,1,3
0cae88a80d,26,3339.06,3726.66,3,86815.56,12443541.339599999,1,1
0cb6971d79,88,137.8,265.0,1,12126.400000000001,36517.0,1,3
0cc6251aff,42,89.6,160.0,1,3763.2,14336.0,1,3
0cd2922ddc,194,1289.84,1808.0,3,250228.96,2332030.7199999997,1,3
0cd795470c,7,8894.51,9362.64,2,62261.57,83276095.1064,3,1
0cdca2789a,37,355.3,449.0,1,13146.1,159529.7,1,3
0cdcebe772,1084,20068.47,26903.0,22,21754221.48,539902048.4100001,2,0
0ce17321eb,72,190.14,205.6,2,13690.079999999998,39092.784,1,3
0ce2852f0d,3,347.36,378.0,2,1042.08,131302.08000000002,1,3
0ceb5b587a,3,1779.26,1892.83,1,5337.78,3367836.7057999996,1,3
0cec936ac6,16008,862.41,969.0,1,13805459.28,835675.2899999999,0,2
0cef855618,34,749.15,907.0,2,25471.1,679479.0499999999,1,3
0cf2d188c6,1,299.2,340.0,1,299.2,101728.0,1,3
0cf4251aa8,18,2447.31,3064.61,4,44051.58,7500050.6991,1,3
0cf80ad827,16,192.85,257.14,1,3085.6,49589.44899999999,1,3
0cfa8ff1e2,93,289.94,467.65,1,26964.42,135590.441,1,3
0cfb3b8c6e,15,171.0,180.0,1,2565.0,30780.0,1,3
0d0444862d,92,595.3199999999999,1102.8,5,54769.439999999995,656518.896,1,3
0d06009e7f,13521,389.83,999.84,1,5270891.43,389767.6272,0,2
0d06ed9072,9,76.0,80.0,1,684.0,6080.0,1,3
0d0d32c8cb,235,3243.0,3510.0,2,762105.0,11382930.0,1,1
0d17156564,81,1916.15,2017.0,5,155208.15,3864874.5500000003,1,3
0d1953a0c3,2000,222.6,234.39,1,445200.0,52175.21399999999,1,3
0d1ace21b8,1000,1843.67,1940.94,4,1843670.0,3578452.8498000004,1,3
0d1ae9ace5,3,284.33,299.3,1,852.99,85099.969,1,3
0d1f684c73,23,2387.0,3100.0,1,54901.0,7399700.0,1,3
0d25f9a5a7,2,123.0,205.0,1,246.0,25215.0,1,3
0d29b139db,3,285.0,300.0,1,855.0,85500.0,1,3
0d2c2f5a83,2,416.1,438.0,1,832.2,182251.80000000002,1,3
0d2ea6e802,771,141.98,289.94,1,109466.57999999999,41165.6812,1,3
0d3e1425ec,123,1472.5,1550.0,2,181117.5,2282375.0,1,3
0d510c1cb5,250,2578.07,2714.04,5,644517.5,6996985.1028,1,1
0d52d321c4,11,1259.58,2999.0,1,13855.38,3777480.42,1,3
0d52d90b23,305,2063.4700000000003,2497.0,3,629358.3500000001,5152484.590000001,1,3
0d55c39e8b,955,201.6,224.0,1,192528.0,45158.4,1,3
0d5ad7dec4,225,412.47,841.77,1,92805.75,347204.8719,1,3
0d65218e16,579,724.55,1242.0,5,419514.44999999995,899891.1,1,3
0d69a44b75,200,307.15,323.43,1,61429.99999999999,99341.5245,1,3
0d6a377cfd,1,1428.8,1520.0,1,1428.8,2171776.0,1,3
0d6e3d7d2b,66,1918.93,2046.0,6,126649.38,3926130.7800000003,1,3
0d7dd899b2,52,8494.02,12682.29,2,441689.04000000004,107723624.90580001,3,0
0d815add82,7,2296.17,2498.0,2,16073.19,5735832.66,1,3
0d81da0d26,16,250.0,500.0,1,4000.0,125000.0,1,3
0d898fc819,666,421.45,443.71,1,280685.7,187001.5795,1,3
0d92094f25,113,305.35,413.57000000000005,2,34504.55,126283.59950000003,1,3
0d9268e9fd,20,1762.25,2346.08,2,35245.0,4134379.48,1,3
0d95d32963,7,185.25,195.0,1,1296.75,36123.75,1,3
0da83dfae2,1,3825.0,4500.0,1,3825.0,17212500.0,1,1
0da866b39d,1,274.55,289.0,1,274.55,79344.95,1,3
0dad2a4bca,15,1709.05,1799.0,1,25635.75,3074580.9499999997,1,3
0dadac2e28,177,2140.02,2377.8,3,378783.54,5088539.556000001,1,3
0dca853005,137,139.17,224.47,1,19066.289999999997,31239.489899999997,1,3
0dcd70260b,10,109.48,119.0,1,1094.8,13028.12,1,3
