,seller_nickname,stock,price,Products,total_amount,Kmeans,AgC
9525,39738ee0da,1,450.0,1,450.0,0,3
9526,397a32652a,23,559.0,1,12857.0,0,3
9527,397b235fd9,9,4650.0,3,41850.0,0,3
9528,397b51f827,1,5400.0,1,5400.0,0,3
9529,397f03e74c,30,3422.36,3,102670.8,0,3
9530,3980cbc7ae,88,749.59,7,65963.92,0,3
9531,39829a62d0,2,28220.0,2,56440.0,0,3
9532,3985034880,230,982.36,3,225942.80000000002,0,3
9533,3985b1efb3,220,1251.99,6,275437.8,0,3
9534,398927faa3,2,1990.0,1,3980.0,0,3
9535,398aeb65ab,12,11762.05,8,141144.59999999998,0,3
9536,398b79c7c9,0,199.0,1,0.0,0,3
9537,399157d204,3,49.0,1,147.0,0,3
9538,3994f8a098,4,59.0,1,236.0,0,3
9539,399b34c90b,21,1700.0,3,35700.0,0,3
9540,399c4cdd81,150,315.76,1,47364.0,0,3
9541,399d71f6d9,3,469.0,1,1407.0,0,3
9542,39a1556bf1,1,1990.0,1,1990.0,0,3
9543,39a1ad222a,2,1798.0,2,3596.0,0,3
9544,39a446520d,1,7250.0,1,7250.0,0,3
9545,39a45cc69e,1,225.0,1,225.0,0,3
9546,39a5a21e1c,1,1500.0,1,1500.0,0,3
9547,39a5bdff6d,300,1881.27,5,564381.0,0,3
9548,39a8885279,5,898.0,1,4490.0,0,3
9549,39a8f61544,30,2649.0,10,79470.0,1,0
9550,39a943d36c,4,57.56,1,230.24,0,3
9551,39aba5b6f5,60,350.55,1,21033.0,0,3
9552,39ac191804,16,3308.1,4,52929.6,0,3
9553,39aeae4b8b,100,69.0,1,6900.0,0,3
9554,39b0a9564e,2,526.73,2,1053.46,0,3
9555,39b1fda06b,3,2637.0,3,7911.0,0,3
9556,39b4580ade,291,1891.0,5,550281.0,0,3
9557,39b7d91acb,2,5398.0,2,10796.0,0,3
9558,39b954d379,21,2918.14,1,61280.939999999995,0,3
9559,39ba22cbbe,1,1550.0,1,1550.0,0,3
9560,39bad1875b,113,1518.1,2,171545.3,0,3
9561,39bc78db6c,21,250.0,1,5250.0,0,3
9562,39bd7b42e3,8,189.9,1,1519.2,0,3
9563,39bf0e1b62,192,7914.05,6,1519497.6,0,3
9564,39c035e5c8,3,6585.0,3,19755.0,0,3
9565,39c0da3c6f,76,299.0,1,22724.0,0,3
9566,39c238415f,32,250.0,1,8000.0,0,3
9567,39c2928434,500,199.0,1,99500.0,0,3
9568,39c2b26726,14,83819.0,8,1173466.0,1,3
9569,39c6c1d693,25,3998.0,2,99950.0,0,3
9570,39c77ce08d,9,120.0,1,1080.0,0,3
9571,39cc20b8e7,24,692.1,1,16610.4,0,3
9572,39cd78a972,598,1844.88,7,1103238.24,0,3
9573,39cf0036a2,7,822.0,3,5754.0,0,3
9574,39d0bd1108,3,4100.0,1,12300.0,0,3
9575,39d0c43118,217,26867.0,15,5830139.0,1,0
9576,39d3d24754,27,2260.4,9,61030.8,1,0
9577,39d4233eb1,3,1600.0,3,4800.0,0,3
9578,39d4606fea,70,288.07,1,20164.899999999998,0,3
9579,39d8ea5eb3,6,750.0,1,4500.0,0,3
9580,39d9b4136f,4,319.0,1,1276.0,0,3
9581,39dbfafa83,1,5500.0,1,5500.0,0,3
9582,39dbfc720f,1,2499.0,1,2499.0,0,3
9583,39dd0c35a1,23,199.66,1,4592.18,0,3
9584,39dd7ea4fa,1,299.0,1,299.0,0,3
9585,39de55dda6,19,804.0,2,15276.0,0,3
9586,39df208666,19,334.4,2,6353.599999999999,0,3
9587,39e10da36c,34,235.0,1,7990.0,0,3
9588,39e45fd0d8,1,399.0,1,399.0,0,3
9589,39e5189eb0,309,1228.8,3,379699.2,0,3
9590,39e8a8bcea,22,7145.0,3,157190.0,0,3
9591,39eb0d7413,10,150.0,1,1500.0,0,3
9592,39eb177d22,108,31077.9,13,3356413.2,1,0
9593,39ed2ee262,18,2198.0,2,39564.0,0,3
9594,39eeaccfbf,11,799.0,1,8789.0,0,3
9595,39eefcf198,121,2484.16,2,300583.36,0,3
9596,39f2621e4e,7,99.0,1,693.0,0,3
9597,39f26e1362,2,65000.0,1,130000.0,0,3
9598,39f2dae1e4,3,445.0,1,1335.0,0,3
9599,39fbdc4eb3,19,6095.4400000000005,4,115813.36000000002,0,3
9600,39fcd94e43,19,2874.55,8,54616.450000000004,0,3
9601,39fd13be1e,3,5797.0,3,17391.0,0,3
9602,39ff30cd34,180,1599.0,1,287820.0,0,3
9603,39ffed684d,628,769.14,4,483019.92,0,3
9604,3a002957fa,9,889.0,3,8001.0,0,3
9605,3a01413d65,65,1669.69,3,108529.85,0,3
9606,3a0155fbdc,22,359.1,2,7900.200000000001,0,3
9607,3a018705eb,14,1906.0,4,26684.0,0,3
9608,3a030183db,1,900.0,1,900.0,0,3
9609,3a033c5e72,1,199.0,1,199.0,0,3
9610,3a04a97759,152,849.75,3,129162.0,0,3
9611,3a04dd6425,13,849.0,2,11037.0,0,3
9612,3a0752796c,45,319.9,1,14395.499999999998,0,3
9613,3a07a9c096,4,600.0,1,2400.0,0,3
9614,3a081d2088,12,917.0,4,11004.0,0,3
9615,3a088176b0,1,900.0,1,900.0,0,3
9616,3a098ef8bb,13,1240.0,1,16120.0,0,3
9617,3a0a7be4a5,1,1980.0,1,1980.0,0,3
9618,3a0dbe7268,1,1000.0,1,1000.0,0,3
9619,3a10891b36,1,2200.0,1,2200.0,0,3
9620,3a131cc688,1,399.0,1,399.0,0,3
9621,3a134fcc4c,10,3482.25,4,34822.5,0,3
9622,3a16bcf040,268,210.0,1,56280.0,0,3
9623,3a1a1bffe5,28,1360.28,5,38087.84,0,3
9624,3a1a263e31,11788,2686.19,4,31664807.72,3,4
9625,3a1b3b4eb5,31,334.38,3,10365.78,0,3
9626,3a1b51df6d,16,2610.35,4,41765.6,0,3
9627,3a204239eb,1,370.0,1,370.0,0,3
9628,3a20aa2074,349,967.1,2,337517.9,0,3
9629,3a2520a6ab,33,350.0,1,11550.0,0,3
9630,3a2562aedc,135,1948.0,9,262980.0,1,0
9631,3a25697a71,8,1046.0,4,8368.0,0,3
9632,3a25a75bda,690,3318.35,7,2289661.5,1,3
9633,3a27c33cc7,198,57616.0,34,11407968.0,5,1
9634,3a281448b9,23,580.0,1,13340.0,0,3
9635,3a28b75722,1,728.0,2,728.0,0,3
9636,3a28ec816e,280,3721.4,8,1041992.0,1,3
9637,3a2ae24886,46,628.52,2,28911.92,0,3
9638,3a31bc7a3e,949,6219.0,4,5901831.0,1,3
9639,3a3366a4cc,11,403.0,2,4433.0,0,3
9640,3a34601785,286,547.05,3,156456.3,0,3
9641,3a3510c70e,10,379.92,1,3799.2000000000003,0,3
9642,3a35f743ab,62,47921.0,6,2971102.0,1,3
9643,3a37df2402,89,89.4,1,7956.6,0,3
9644,3a383c02fa,124,5876.65,6,728704.6,0,3
9645,3a387a4574,5,13550.0,5,67750.0,0,3
9646,3a3a0f2f74,1,349.0,1,349.0,0,3
9647,3a3c431082,200,242.8,1,48560.0,0,3
9648,3a3cc38be8,99,485.79,1,48093.21,0,3
9649,3a3d046a7e,2361,3462.89,10,8175883.29,1,0
9650,3a3f9e453b,570,1710.29,3,974865.2999999999,0,3
9651,3a40867b03,1,5199.0,1,5199.0,0,3
9652,3a410e029c,7300,1303.99,2,9519127.0,3,0
9653,3a459b880d,2,3599.0,1,7198.0,0,3
9654,3a488448b4,1,1800.0,1,1800.0,0,3
9655,3a4890ff16,1,1600.0,1,1600.0,0,3
9656,3a49d93918,13,1085.0,1,14105.0,0,3
9657,3a4ba80b33,91,564.0,1,51324.0,0,3
9658,3a4ef5e8de,200,215.87,1,43174.0,0,3
9659,3a4fa4fdaf,7755,4390.67,3,34049645.85,3,4
9660,3a50ecdb19,23,94.64,1,2176.72,0,3
9661,3a512f2280,11,2799.0,3,30789.0,0,3
9662,3a53a4591a,160,1009.0,1,161440.0,0,3
9663,3a53a60cd5,1,50.0,1,50.0,0,3
9664,3a54127240,15,48595.0,5,728925.0,0,3
9665,3a58b82177,1449,3644.31,7,5280605.1899999995,1,0
9666,3a5a2e49b3,27,299.0,1,8073.0,0,3
9667,3a5d7aa196,588,12695.0,6,7464660.0,1,0
9668,3a6223c503,3968,2461.0,5,9765248.0,1,0
9669,3a632ace74,15,1800.0,1,27000.0,0,3
9670,3a66a89e6b,1,850.0,1,850.0,0,3
9671,3a69ba4803,2000,1000.0,2,2000000.0,0,3
9672,3a69f1a7d2,46,248.85,1,11447.1,0,3
9673,3a6a1ed4c6,159,1612.0800000000002,3,256320.72000000003,0,3
9674,3a6c185e4f,100,10150.0,5,1015000.0,0,3
9675,3a6d738726,5,849.0,1,4245.0,0,3
9676,3a6f21d7ef,43,9236.88,10,397185.83999999997,1,0
9677,3a6f486648,0,298.0,1,0.0,0,3
9678,3a6f96bcc0,78,337.5,3,26325.0,0,3
9679,3a7043de5c,20,609.44,1,12188.800000000001,0,3
9680,3a70859b72,465,2187.25,6,1017071.25,0,3
9681,3a70a130db,8,499.0,1,3992.0,0,3
9682,3a721f38c9,4118,1475.72,4,6077014.96,1,0
9683,3a7405e639,13,217.54,1,2828.02,0,3
9684,3a74852fa3,290,274.7,1,79663.0,0,3
9685,3a77d7fc40,23,1611.6,2,37066.799999999996,0,3
9686,3a782e9902,19,9222.0,8,175218.0,0,3
9687,3a7919ca60,1,2500.0,1,2500.0,0,3
9688,3a79540c31,1,1699.2,1,1699.2,0,3
9689,3a7a2384b2,245,1249.0,1,306005.0,0,3
9690,3a7d7e7f87,10,1275.0,4,12750.0,0,3
9691,3a7ec5029a,1,750.0,1,750.0,0,3
9692,3a83a4a170,1,750.0,1,750.0,0,3
9693,3a840a0405,1,1000.0,1,1000.0,0,3
9694,3a868986bc,5,449.0,1,2245.0,0,3
9695,3a890363bf,1,510.0,1,510.0,0,3
9696,3a8a4e7913,60,17905.45,2,1074327.0,0,3
9697,3a8a7a3c0e,217,93.53,1,20296.010000000002,0,3
9698,3a8ab22bbc,1,650.0,1,650.0,0,3
9699,3a8aeee6a9,4,199.0,1,796.0,0,3
9700,3a8d2e847b,16,135.0,1,2160.0,0,3
9701,3a8e075e5a,10,164.0,1,1640.0,0,3
9702,3a907f3c8f,5,4365.0,5,21825.0,0,3
9703,3a90823fd5,1,750.0,1,750.0,0,3
9704,3a91aeaa3e,99,2338.9,1,231551.1,0,3
9705,3a9398d8b9,455,3521.84,7,1602437.2,1,3
9706,3a972bb114,102,24495.0,7,2498490.0,1,3
9707,3a9945afa5,30,2973.0,14,89190.0,1,0
9708,3a9a1202a0,1,1500.0,1,1500.0,0,3
9709,3a9a8b9546,38,800.0,1,30400.0,0,3
9710,3a9cef5001,25,392.83,1,9820.75,0,3
9711,3a9e2f8d93,30,3068.07,1,92042.1,0,3
9712,3aa013045e,3,230.0,1,690.0,0,3
9713,3aa0474370,1,1950.0,1,1950.0,0,3
9714,3aa43077fc,14,7050.0,5,98700.0,0,3
9715,3aa46b14aa,120,3890.0,1,466800.0,0,3
9716,3aa547c2de,84,199.0,1,16716.0,0,3
9717,3aa6509f11,2,1090.0,2,2180.0,0,3
9718,3aa7bf679b,1,800.0,1,800.0,0,3
9719,3aad8ce3e8,1,38000.0,1,38000.0,0,3
9720,3ab12b3476,0,205.2,1,0.0,0,3
9721,3ab3961a0f,23,644.61,2,14826.03,0,3
9722,3ab3a7d051,184,340.0,2,62560.0,0,3
9723,3ab58f8be0,5,380.0,1,1900.0,0,3
9724,3ab834409a,26,1515.25,3,39396.5,0,3
9725,3abbc128b7,2,3050.0,2,6100.0,0,3
9726,3abbc3a767,1,2199.0,1,2199.0,0,3
9727,3ac022e79f,104,1308.15,4,136047.6,0,3
9728,3ac3fab8ca,10,498.0,1,4980.0,0,3
9729,3ac414de3d,303,2427.0,5,735381.0,0,3
9730,3ac70437c6,3,333.0,1,999.0,0,3
9731,3ac772ee28,4197,3002.26,2,12600485.22,1,0
9732,3ac90d07c4,1,2900.0,1,2900.0,0,3
9733,3aca297de9,61,893.0,6,54473.0,0,3
9734,3acb1c34b0,25,8445.0,7,211125.0,0,3
9735,3acdcff6bc,1,14000.0,1,14000.0,0,3
9736,3ace84de2e,12,174.2,1,2090.3999999999996,0,3
9737,3ad13826be,9,997.0,3,8973.0,0,3
9738,3ad2d511ac,8,580.74,1,4645.92,0,3
9739,3ad821e805,5,499.0,1,2495.0,0,3
9740,3ad82b63f2,24,1090.48,4,26171.52,0,3
9741,3ada0e7d4c,2010,2665.61,4,5357876.100000001,1,3
9742,3adc899c0d,2,1598.0,2,3196.0,0,3
9743,3adfadc3a8,92,1723.0,2,158516.0,0,3
9744,3adffa28f7,8,645.0,1,5160.0,0,3
9745,3ae141b2ff,40,427.25,3,17090.0,0,3
9746,3ae1a8e1b4,20,1523.0,2,30460.0,0,3
9747,3ae5738e22,15,1090.0,1,16350.0,0,3
9748,3ae64a21f4,791,2413.82,3,1909331.62,0,3
9749,3ae6f25616,24,22282.0,4,534768.0,0,3
9750,3ae89a4543,1,398.0,1,398.0,0,3
9751,3aec5e3264,2,340.0,2,680.0,0,3
9752,3aed6e3468,166,80.0,1,13280.0,0,3
9753,3aefb2d39a,935,977.0,2,913495.0,0,3
9754,3aefc12ec9,3,13078.8,3,39236.399999999994,0,3
9755,3af0f17ca2,14,876.0,2,12264.0,0,3
9756,3af374e25a,1,600.0,1,600.0,0,3
9757,3af49af852,1,5800.0,1,5800.0,0,3
9758,3af49c98c5,125,520.0,2,65000.0,0,3
9759,3af7940174,267,274.55,2,73304.85,0,3
9760,3af7aa0809,9,4300.0,3,38700.0,0,3
9761,3afa119644,1,219.0,1,219.0,0,3
9762,3afc2cc1ff,27,4677.77,4,126299.79000000001,0,3
9763,3afea3bc85,233,2585.91,6,602517.0299999999,0,3
9764,3afee3b15a,59,1077.46,3,63570.14,0,3
9765,3aff57bb01,5282,595.0,1,3142790.0,0,0
9766,3b00957993,2,15999.98,2,31999.96,0,3
9767,3b00c7d185,17,16370.0,3,278290.0,0,3
9768,3b012ff270,12,38215.0,4,458580.0,0,3
9769,3b02bbee52,7,3799.0,1,26593.0,0,3
9770,3b04b5cd7e,1,1399.0,1,1399.0,0,3
9771,3b04d2e223,453,5397.0,3,2444841.0,0,3
9772,3b05ae1a70,18,5658.15,7,101846.7,0,3
9773,3b06c71df3,5598,4584.47,8,25663863.060000002,3,1
9774,3b07a9187f,22,209.0,1,4598.0,0,3
9775,3b0a607db8,236,2328.0,8,549408.0,1,3
9776,3b0a977249,3224,4585.88,7,14784877.120000001,1,0
9777,3b0c3a93aa,2,219.0,1,438.0,0,3
9778,3b0c5ff970,1,9300.0,1,9300.0,0,3
9779,3b0f44014d,598,1051.8400000000001,3,629000.3200000001,0,3
9780,3b12d5e6a7,13,7598.0,4,98774.0,0,3
9781,3b12d8248c,1,90000.0,1,90000.0,0,3
9782,3b13647f29,5,450.0,1,2250.0,0,3
9783,3b146ee8db,41,287.0,1,11767.0,0,3
9784,3b14758d34,44,2881.0,8,126764.0,0,3
9785,3b157909ab,20,550.0,1,11000.0,0,3
9786,3b16ff12fc,12,912.35,4,10948.2,0,3
9787,3b1c230294,163,875.25,2,142665.75,0,3
9788,3b1ee43ac4,1,2500.0,1,2500.0,0,3
9789,3b2061bddd,2,7700.0,2,15400.0,0,3
9790,3b22fd7049,1,700.0,1,700.0,0,3
9791,3b23311c25,1,1500.0,1,1500.0,0,3
9792,3b2370ff7d,666,13138.0,22,8749908.0,5,0
9793,3b2457cc4e,47,909.0,1,42723.0,0,3
9794,3b24a6a255,20,6504.46,2,130089.2,0,3
9795,3b254617e8,53,8772.0,10,464916.0,1,0
9796,3b25b02c74,43,1191.46,5,51232.78,0,3
9797,3b2709858f,1,47.5,1,47.5,0,3
9798,3b29208edf,1000,5360.0,1,5360000.0,0,3
9799,3b2c0a9669,16,4052.0,4,64832.0,0,3
9800,3b2c8d1b2d,33,71035.4,5,2344168.1999999997,0,3
9801,3b2e76923b,124,845.0,4,104780.0,0,3
9802,3b305d155d,233,962.43,4,224246.19,0,3
9803,3b3067538c,1,170.0,1,170.0,0,3
9804,3b34c71416,260,467.65,1,121589.0,0,3
9805,3b38dc43c0,72,243.26,2,17514.72,0,3
9806,3b39a7a8d5,1,1661.0,1,1661.0,0,3
9807,3b3b6f15a6,3,12720.0,1,38160.0,0,3
9808,3b3bfb0604,1,300.0,1,300.0,0,3
9809,3b3cfd25f0,9,292.2,1,2629.7999999999997,0,3
9810,3b3da04d9b,188,29686.71,29,5581101.4799999995,5,1
9811,3b3e69cec2,197,988.55,2,194744.34999999998,0,3
9812,3b49c09ca5,1,2500.0,1,2500.0,0,3
9813,3b4c9178c8,1,200.0,1,200.0,0,3
9814,3b4d062409,957,8324.0,17,7966068.0,1,0
9815,3b502a9cbe,11,1548.0,5,17028.0,0,3
9816,3b50e89d61,135,191.55,1,25859.25,0,3
9817,3b52940ddd,2,1429.98,2,2859.96,0,3
9818,3b532410aa,1,220.0,1,220.0,0,3
9819,3b537dd77e,12,9900.0,1,118800.0,0,3
9820,3b546964e3,100,650.0,1,65000.0,0,3
9821,3b54bc6339,7,125.58,1,879.06,0,3
9822,3b55d2060c,195,170.22,1,33192.9,0,3
9823,3b57ac7ea3,11,360.0,1,3960.0,0,3
9824,3b587faa99,2,1124.25,1,2248.5,0,3
9825,3b60267b1e,7,8221.0,7,57547.0,0,3
9826,3b6163b1b6,1,135999.0,1,135999.0,0,3
9827,3b62966453,1,610.0,1,610.0,0,3
9828,3b641030a4,24,2199.0,1,52776.0,0,3
9829,3b6425963f,30,240.0,2,7200.0,0,3
9830,3b64af8591,80,364.65,3,29172.0,0,3
9831,3b675ef861,3,1436.5,2,4309.5,0,3
9832,3b67db4aab,10,3999.0,1,39990.0,0,3
9833,3b680bb19d,11475,836.72,2,9601362.0,3,0
9834,3b68a21026,5,2499.0,2,12495.0,0,3
9835,3b696506fe,8,346.44,1,2771.52,0,3
9836,3b69e7f2b2,1,120.0,1,120.0,0,3
9837,3b6ab40ad2,499,318.0,1,158682.0,0,3
9838,3b7735f2f0,182,47983.93,57,8733075.26,5,1
9839,3b7b7cf168,312,741.88,4,231466.56,0,3
9840,3b7dd771b3,2,129.0,1,258.0,0,3
9841,3b7e3174ea,2,2547.0,2,5094.0,0,3
9842,3b80059a2f,175,1249.0,3,218575.0,0,3
9843,3b8027a6d6,13,16250.0,12,211250.0,1,0
9844,3b81ad3dde,9,450.0,1,4050.0,0,3
9845,3b833e05bd,19,169.0,1,3211.0,0,3
9846,3b83b200d7,3345,578.0,2,1933410.0,0,3
9847,3b85ab6fa4,100,2311.8,4,231180.00000000003,0,3
9848,3b87b9e38b,1,2985.0,1,2985.0,0,3
9849,3b883aaa91,0,550.0,1,0.0,0,3
9850,3b8993549f,54,4574.91,13,247045.13999999998,1,0
9851,3b89cbed6c,1,49000.0,1,49000.0,0,3
9852,3b8a1a5f7d,65,4131.75,18,268563.75,1,0
9853,3b8a5d7134,4,3498.0,2,13992.0,0,3
9854,3b8b479f4a,6,5953.0,2,35718.0,0,3
9855,3b8b9f1c7a,1,65000.0,1,65000.0,0,3
9856,3b8c49b78e,20,2820.3,2,56406.0,0,3
9857,3b91146678,1948,557.07,2,1085172.36,0,3
9858,3b91758c6d,119,799.0,1,95081.0,0,3
9859,3b955dffac,27,2733.8,11,73812.6,1,0
9860,3b994befc5,925,27253.38,10,25209376.5,5,1
9861,3b9b394381,1,1350.0,1,1350.0,0,3
9862,3b9e9b3a66,5,128.52,1,642.6,0,3
9863,3b9fb46f9e,67,1651.75,3,110667.25,0,3
9864,3ba04a1f95,417,4783.52,15,1994727.84,1,0
9865,3ba0830c4f,2,298.0,1,596.0,0,3
9866,3ba0930a7d,998,470.46000000000004,2,469519.08,0,3
9867,3ba18ea9fe,1,1700.0,1,1700.0,0,3
9868,3ba4623ca3,436,1052.0,4,458672.0,0,3
9869,3ba9e834ca,0,4999.0,1,0.0,0,3
9870,3bab7f66b8,2,3533.0,2,7066.0,0,3
9871,3babb8311c,4898,2661.3,5,13035047.4,3,0
9872,3bac76c15f,3,130.0,1,390.0,0,3
9873,3bad5c4b6a,3,1107.0,1,3321.0,0,3
9874,3bb11c108d,2,389.08000000000004,2,778.1600000000001,0,3
9875,3bb3daf662,68,899.0,1,61132.0,0,3
9876,3bb5a9965f,1,199.0,1,199.0,0,3
9877,3bb7276103,5,3300.0,1,16500.0,0,3
9878,3bb98d3988,505,260.03,2,131315.15,0,3
9879,3bba29cbd9,1,16000.0,1,16000.0,0,3
9880,3bbca03318,857,22716.0,4,19467612.0,1,0
9881,3bbd31ff7f,49,253.3,1,12411.7,0,3
9882,3bbea249e5,119,43666.0,7,5196254.0,1,0
9883,3bc3a4e24f,1442,1985.64,5,2863292.8800000004,0,3
9884,3bc3e67e9e,20,44.89,1,897.8,0,3
9885,3bc414abb1,380,960.0,2,364800.0,0,3
9886,3bc817bf0b,2,469.0,1,938.0,0,3
9887,3bcc7e8d6a,254,13986.539999999999,17,3552581.1599999997,1,0
9888,3bcca2b298,3,215.0,1,645.0,0,3
9889,3bccada509,139,117.85,1,16381.15,0,3
9890,3bd1414731,12,1499.0,1,17988.0,0,3
9891,3bd17851f4,4,2557.6499999999996,3,10230.599999999999,0,3
9892,3bd36ddb6e,146,449.5,1,65627.0,0,3
9893,3bd63b1015,1506,1380.62,10,2079213.7199999997,1,0
9894,3bd657b415,2,1747.05,2,3494.1,0,3
9895,3bd6d623c1,390,2347.0,3,915330.0,0,3
9896,3bd8eef234,8,6402.7,7,51221.6,0,3
9897,3bd98a8347,1,300.0,1,300.0,0,3
9898,3bdac5b2ce,17,23598.5,4,401174.5,0,3
9899,3bdb0eb34e,40,1439.0,1,57560.0,0,3
9900,3bdb5d2a9f,17,930.0,6,15810.0,0,3
9901,3bdc255c53,643,41929.69,44,26960790.67,5,1
9902,3bdff52c29,7,3553.0,6,24871.0,0,3
9903,3be22d0717,33,16485.0,4,544005.0,0,3
9904,3be27bbe73,179,272.0,1,48688.0,0,3
9905,3be34453c5,1090,5435.24,15,5924411.6,1,0
9906,3be4def7c2,4,6500.0,1,26000.0,0,3
9907,3be5f6a3aa,19,268.43,1,5100.17,0,3
9908,3be6537897,5,2790.0,1,13950.0,0,3
9909,3be6f64aba,1,8500.0,1,8500.0,0,3
9910,3be7539810,201,1845.99,2,371043.99,0,3
9911,3be860c5d1,20,17249.0,7,344980.0,0,3
9912,3be9228874,2,229.0,1,458.0,0,3
9913,3bec4d628e,129,7466.0,2,963114.0,0,3
9914,3bee6c6caa,42,36176.0,17,1519392.0,1,0
9915,3bf11f702f,71,12668.0,12,899428.0,1,0
9916,3bf29e1bfb,126,5664.0,6,713664.0,0,3
9917,3bf332828e,0,194.0,1,0.0,0,3
9918,3bf343444d,5,700.0,1,3500.0,0,3
9919,3bf4227cd9,962,1758.93,3,1692090.6600000001,0,3
9920,3bf733c0a2,100,654.71,1,65471.0,0,3
9921,3bf8235961,228,762.26,6,173795.28,0,3
9922,3bfa8d6746,21,2050.0,2,43050.0,0,3
9923,3bfb1e088b,1,922.0,1,922.0,0,3
9924,3bfb45116b,2,7705.0,2,15410.0,0,3
9925,3bfb69574c,26,55355.0,7,1439230.0,1,3
9926,3bfba2636d,41,1318.77,1,54069.57,0,3
9927,3c0070716e,0,599.0,1,0.0,0,3
9928,3c007b8efd,41,3340.9,6,136976.9,0,3
9929,3c01c89f96,298,1173.43,3,349682.14,0,3
9930,3c031c41e7,7,868.0,3,6076.0,0,3
9931,3c0481d121,41,20258.4,7,830594.4,0,3
9932,3c08e03921,7,693.0,7,4851.0,0,3
9933,3c0b67b524,11,1589.0,1,17479.0,0,3
9934,3c0c9ef4ba,12,1656.0,6,19872.0,0,3
9935,3c0cde428f,7,4618.0,2,32326.0,0,3
9936,3c0f030727,998,4106.139999999999,4,4097927.7199999993,0,3
9937,3c107afb1a,91,180.0,1,16380.0,0,3
9938,3c13c1e88d,18,157.5,1,2835.0,0,3
9939,3c1492cde2,30,2423.0,8,72690.0,0,3
9940,3c157c32c0,0,1243.95,1,0.0,0,3
9941,3c1980c727,32,2146.59,2,68690.88,0,3
9942,3c1cd8cb87,2884,4296.96,13,12392432.64,1,0
9943,3c1f7d220d,5,398.0,1,1990.0,0,3
9944,3c22d6e0a7,7,1600.0,1,11200.0,0,3
9945,3c2310fc25,1,1500.0,1,1500.0,0,3
9946,3c2597faf7,139,2197.96,4,305516.44,0,3
9947,3c26725c3e,4,160.0,1,640.0,0,3
9948,3c269ccab5,3,127.0,1,381.0,0,3
9949,3c2785ca76,17,5322.0,5,90474.0,0,3
9950,3c28bc6969,62,5083.95,6,315204.89999999997,0,3
9951,3c2a24605c,437,3934.0,8,1719158.0,1,3
9952,3c2c49de76,23,510.0,1,11730.0,0,3
9953,3c2dc4fd19,29,11890.0,1,344810.0,0,3
9954,3c2e712e6f,3,679.0,1,2037.0,0,3
9955,3c2ea7ab8b,429,12279.65,18,5267969.85,1,0
9956,3c2f111121,3,1599.0,1,4797.0,0,3
9957,3c2ff9cf24,1,4190.0,1,4190.0,0,3
9958,3c30269e20,6,2482.0,6,14892.0,0,3
9959,3c314dd220,1,659.0,1,659.0,0,3
9960,3c340e3fe0,1,20500.0,1,20500.0,0,3
9961,3c363dcf1b,17,418.65,1,7117.049999999999,0,3
9962,3c367e9aad,12,1310.0,2,15720.0,0,3
9963,3c394505be,524,6771.47,7,3548250.2800000003,1,3
9964,3c3a2362a3,1,4365.0,1,4365.0,0,3
9965,3c3a7134b9,1775,3334.15,9,5918116.25,1,0
9966,3c3ea96b81,46,1402.33,3,64507.17999999999,0,3
9967,3c3fb73cb7,10000,1350.0,1,13500000.0,3,0
9968,3c4444e02c,150,456.52,2,68478.0,0,3
9969,3c452f0b5c,60,1098.0,1,65880.0,0,3
9970,3c47b93b5f,131,2190.4700000000003,2,286951.57,0,3
9971,3c4938a15a,18,4984.0,6,89712.0,0,3
9972,3c49e18605,25,650.0,1,16250.0,0,3
9973,3c50f5070f,1,3700.0,1,3700.0,0,3
9974,3c51a48d64,5,20850.0,5,104250.0,0,3
9975,3c52064d90,196,679.0,2,133084.0,0,3
9976,3c5404c455,79,2456.47,4,194061.12999999998,0,3
9977,3c547771e6,1,24000.0,1,24000.0,0,3
9978,3c5679e908,1,100.0,1,100.0,0,3
9979,3c56ea1549,10,194.55,2,1945.5,0,3
9980,3c596a31c5,1,650.0,1,650.0,0,3
9981,3c5a498377,10,5499.0,1,54990.0,0,3
9982,3c5b35ae5e,16,1839.0,2,29424.0,0,3
9983,3c5e212b4f,39,1200.0,1,46800.0,0,3
9984,3c5e6d1b7a,182,16282.18,13,2963356.7600000002,1,0
9985,3c62088875,3,800.0,1,2400.0,0,3
9986,3c634b88ac,474,15702.9,10,7443174.6,1,0
9987,3c63ba6eda,93,8638.0,15,803334.0,1,0
9988,3c6457db00,3,477.98,2,1433.94,0,3
9989,3c64705433,35,3373.65,7,118077.75,0,3
9990,3c68f37fdb,2,1898.0,2,3796.0,0,3
9991,3c6af0b11a,12731,2406.9,6,30642243.900000002,3,4
9992,3c6b3a9ba5,111,12200.0,2,1354200.0,0,3
9993,3c6c3067bd,4,2309.0,1,9236.0,0,3
9994,3c6de2146a,2,11500.0,2,23000.0,0,3
9995,3c6f5b0785,66,8622.41,3,569079.0599999999,0,3
9996,3c6feea041,1,1000.0,1,1000.0,0,3
9997,3c71dd9b48,108,5198.0,2,561384.0,0,3
9998,3c7210370e,1,580.0,1,580.0,0,3
9999,3c74909b91,186,2098.0,2,390228.0,0,3
10000,3c75c67a30,18,747.0,3,13446.0,0,3
10001,3c76541601,3,120.45,1,361.35,0,3
10002,3c7735c4b2,498,391.0,1,194718.0,0,3
10003,3c77e4d5e1,10,588.0,1,5880.0,0,3
